Population ID (Patch ID),Actual Population ID,Plant #,"Pollinia Removed (Inflorescence 1, Flower 1)","Pollinia Removed (Inflorescence 1, Flower 2)","Pollinia Removed (Inflorescence 1, Flower 3)","Pollinia Removed (Inflorescence 2, Flower 1)","Pollinia Removed (Inflorescence 2, Flower 2)","Pollinia Removed (Inflorescence 2, Flower 3)","Pollinia Removed (Inflorescence 3, Flower 1)","Pollinia Removed (Inflorescence 3, Flower 2)","Pollinia Removed (Inflorescence 3, Flower 3)",Area (sq m),Plants Present,Weevil Attack/Eggs,2011 NLCD Land Use/Land Cover within 200 m,Notes,"Population Age Stage (Early, Middle, Late)",Pods Seen,Date Found,Latitude,Longitude,Longitude,Longitude,Longitude,Longitude,Longitude,Longitude,Longitude,Longitude,Longitude,Longitude,Date Revisited,Height (cm),Pods Produced,Peduncles,Leaf collected?,"Leaf collected? 1 = yes, 0 = no",Seeds collected?,"Seeds collected? 1 = yes, 0 = no",Notes
AS086,MW072,3,No first inflorescence,No first inflorescence,No first inflorescence,No second inflorescence,No second inflorescence,No second inflorescence,No third inflorescence,No third inflorescence,No third inflorescence,300,46,N,"Developed, Medium Intensity
Developed, Open Space",5939 Questman Hollow. Population extends to May Meadow Park.,Not sure,0,7/30/2018,43.554564,-79.756834,,,,,,,,,,,9/12/2018,N/A,N/A,N/A,N/A,0,N/A,0,"nobody answered, milkweed still present"
AS086,MW072,4,No first inflorescence,No first inflorescence,No first inflorescence,No second inflorescence,No second inflorescence,No second inflorescence,No third inflorescence,No third inflorescence,No third inflorescence,300,46,N,"Developed, Medium Intensity
Developed, Open Space",5939 Questman Hollow. Population extends to May Meadow Park.,Not sure,0,7/30/2018,43.554564,-79.756834,,,,,,,,,,,9/12/2018,N/A,N/A,N/A,N/A,0,N/A,0,"nobody answered, milkweed still present"
AS086,MW072,5,No first inflorescence,No first inflorescence,No first inflorescence,No second inflorescence,No second inflorescence,No second inflorescence,No third inflorescence,No third inflorescence,No third inflorescence,300,46,N,"Developed, Medium Intensity
Developed, Open Space",5939 Questman Hollow. Population extends to May Meadow Park.,Not sure,0,7/30/2018,43.554564,-79.756834,,,,,,,,,,,9/12/2018,N/A,N/A,N/A,N/A,0,N/A,0,"nobody answered, milkweed still present"
AS087,MW073,1,No first inflorescence,No first inflorescence,No first inflorescence,No second inflorescence,No second inflorescence,No second inflorescence,No third inflorescence,No third inflorescence,No third inflorescence,4000,120,N,"Developed, High Intensity
Shrub/Scrub",Near dumpsters in grapevine patch. Extends to southern parking lot.,Late,0,7/30/2018,43.568721,-79.651832,,,,,,,,,,,9/16/2018,62,0,0,yes,1,no,0,"Plants 2&3, 4&5 < 3m apart"
AS087,MW073,2,No first inflorescence,No first inflorescence,No first inflorescence,No second inflorescence,No second inflorescence,No second inflorescence,No third inflorescence,No third inflorescence,No third inflorescence,4000,120,N,"Developed, High Intensity
Shrub/Scrub",Near dumpsters in grapevine patch. Extends to southern parking lot.,Late,0,7/30/2018,43.568721,-79.651832,,,,,,,,,,,9/16/2018,72,1,1,yes,1,yes,1,"Plants 2&3, 4&5 < 3m apart"
AS087,MW073,3,No first inflorescence,No first inflorescence,No first inflorescence,No second inflorescence,No second inflorescence,No second inflorescence,No third inflorescence,No third inflorescence,No third inflorescence,4000,120,N,"Developed, High Intensity
Shrub/Scrub",Near dumpsters in grapevine patch. Extends to southern parking lot.,Late,0,7/30/2018,43.568721,-79.651832,,,,,,,,,,,9/16/2018,78,1,2,yes,1,yes,1,"Plants 2&3, 4&5 < 3m apart"
AS087,MW073,4,No first inflorescence,No first inflorescence,No first inflorescence,No second inflorescence,No second inflorescence,No second inflorescence,No third inflorescence,No third inflorescence,No third inflorescence,4000,120,N,"Developed, High Intensity
Shrub/Scrub",Near dumpsters in grapevine patch. Extends to southern parking lot.,Late,0,7/30/2018,43.568721,-79.651832,,,,,,,,,,,9/16/2018,28,0,0,yes,1,no,0,"Plants 2&3, 4&5 < 3m apart"
AS087,MW073,5,No first inflorescence,No first inflorescence,No first inflorescence,No second inflorescence,No second inflorescence,No second inflorescence,No third inflorescence,No third inflorescence,No third inflorescence,4000,120,N,"Developed, High Intensity
Shrub/Scrub",Near dumpsters in grapevine patch. Extends to southern parking lot.,Late,1,7/30/2018,43.568721,-79.651832,,,,,,,,,,,9/16/2018,61,0,0,yes,1,no,0,"Plants 2&3, 4&5 < 3m apart"
AS088,MW074,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NO ONE HOME- DID NOT INSPECT.,NA,NA,7/30/2018,43.573691,-79.636480,,,,,,,,,,,9/16/2018,N/A,N/A,N/A,N/A,0,N/A,0,Very small plants w/o pods. No one home- did not sample.
AS089,MW075,1,No first inflorescence,No first inflorescence,No first inflorescence,No second inflorescence,No second inflorescence,No second inflorescence,No third inflorescence,No third inflorescence,No third inflorescence,6,7,N,"Developed, Medium Intensity",272 Lech Walesa Dr,Not sure,0,7/30/2018,43.579335,-79.630017,,,,,,,,,,,9/16/2018,N/A,N/A,N/A,N/A,0,N/A,0,Very small plants w/o pods. No one home- did not sample.
AS089,MW075,2,No first inflorescence,No first inflorescence,No first inflorescence,No second inflorescence,No second inflorescence,No second inflorescence,No third inflorescence,No third inflorescence,No third inflorescence,6,7,N,"Developed, Medium Intensity",272 Lech Walesa Dr,Not sure,0,7/30/2018,43.579335,-79.630017,,,,,,,,,,,9/16/2018,N/A,N/A,N/A,N/A,0,N/A,0,Very small plants w/o pods. No one home- did not sample.
AS089,MW075,3,No first inflorescence,No first inflorescence,No first inflorescence,No second inflorescence,No second inflorescence,No second inflorescence,No third inflorescence,No third inflorescence,No third inflorescence,6,7,N,"Developed, Medium Intensity",272 Lech Walesa Dr,Not sure,0,7/30/2018,43.579335,-79.630017,,,,,,,,,,,9/16/2018,N/A,N/A,N/A,N/A,0,N/A,0,Very small plants w/o pods. No one home- did not sample.
AS089,MW075,4,No first inflorescence,No first inflorescence,No first inflorescence,No second inflorescence,No second inflorescence,No second inflorescence,No third inflorescence,No third inflorescence,No third inflorescence,6,7,N,"Developed, Medium Intensity",272 Lech Walesa Dr,Not sure,0,7/30/2018,43.579335,-79.630017,,,,,,,,,,,9/16/2018,N/A,N/A,N/A,N/A,0,N/A,0,Very small plants w/o pods. No one home- did not sample.
AS089,MW075,5,No first inflorescence,No first inflorescence,No first inflorescence,No second inflorescence,No second inflorescence,No second inflorescence,No third inflorescence,No third inflorescence,No third inflorescence,6,7,N,"Developed, Medium Intensity",272 Lech Walesa Dr,Not sure,0,7/30/2018,43.579335,-79.630017,,,,,,,,,,,9/16/2018,N/A,N/A,N/A,N/A,0,N/A,0,Very small plants w/o pods. No one home- did not sample.
AS090,MW076,1,4,1,0,1,0,2,1,1,0,4,30,N,"Developed, Medium Intensity
Developed, Open Space",Not planted. 7 monarch eggs seen on same plant! 4 monarch eggs on same leaf! Population near the Cooksville Creek Trail.,Early-Late,0,7/30/2018,43.589966,-79.618300,,,,,,,,,,,9/16/2018,101,2,3,yes,1,yes,1,"Nice homeowner. Collected material/data from 6th plant in case seeds from #3 aren't mature enough. Height:121, Pods:4, peduncles:7."
AS090,MW076,2,2,2,0,0,3,2,1,4,2,4,30,N,"Developed, Medium Intensity
Developed, Open Space",Not planted. 7 monarch eggs seen on same plant! 4 monarch eggs on same leaf! Population near the Cooksville Creek Trail.,Early-Late,0,7/30/2018,43.589966,-79.618300,,,,,,,,,,,9/16/2018,99,5,6,yes,1,yes,1,"Nice homeowner. Collected material/data from 6th plant in case seeds from #3 aren't mature enough. Height:121, Pods:4, peduncles:7."
AS090,MW076,3,1,2,1,1,2,1,0,0,1,4,30,N,"Developed, Medium Intensity
Developed, Open Space",Not planted. 7 monarch eggs seen on same plant! 4 monarch eggs on same leaf! Population near the Cooksville Creek Trail.,Early-Late,0,7/30/2018,43.589966,-79.618300,,,,,,,,,,,9/16/2018,104,1,7,yes,1,yes,1,"Nice homeowner. Collected material/data from 6th plant in case seeds from #3 aren't mature enough. Height:121, Pods:4, peduncles:7."
AS090,MW076,4,2,1,1,0,2,5,2,1,2,4,30,N,"Developed, Medium Intensity
Developed, Open Space",Not planted. 7 monarch eggs seen on same plant! 4 monarch eggs on same leaf! Population near the Cooksville Creek Trail.,Early-Late,0,7/30/2018,43.589966,-79.618300,,,,,,,,,,,9/16/2018,96,2,11,yes,1,yes,1,"Nice homeowner. Collected material/data from 6th plant in case seeds from #3 aren't mature enough. Height:121, Pods:4, peduncles:7."
AS090,MW076,5,1,0,1,0,3,1,1,1,3,4,30,N,"Developed, Medium Intensity
Developed, Open Space",Not planted. 7 monarch eggs seen on same plant! 4 monarch eggs on same leaf! Population near the Cooksville Creek Trail.,Early-Late,0,7/30/2018,43.589966,-79.618300,,,,,,,,,,,9/16/2018,121,2,8,yes,1,yes,1,"Nice homeowner. Collected material/data from 6th plant in case seeds from #3 aren't mature enough. Height:121, Pods:4, peduncles:7."
AS091,MW077,1,No first inflorescence,No first inflorescence,No first inflorescence,No second inflorescence,No second inflorescence,No second inflorescence,No third inflorescence,No third inflorescence,No third inflorescence,9,15,N,"Developed, Medium Intensity",Overgrown garden,Not sure,0,7/30/2018,43.591194,-79.608405,,,,,,,,,,,9/16/2018,N/A,N/A,N/A,N/A,0,N/A,0,Very small plants w/o pods. No one home- did not sample.
AS091,MW077,2,No first inflorescence,No first inflorescence,No first inflorescence,No second inflorescence,No second inflorescence,No second inflorescence,No third inflorescence,No third inflorescence,No third inflorescence,9,15,N,"Developed, Medium Intensity",Overgrown garden,Not sure,0,7/30/2018,43.591194,-79.608405,,,,,,,,,,,9/16/2018,N/A,N/A,N/A,N/A,0,N/A,0,Very small plants w/o pods. No one home- did not sample.
AS091,MW077,3,No first inflorescence,No first inflorescence,No first inflorescence,No second inflorescence,No second inflorescence,No second inflorescence,No third inflorescence,No third inflorescence,No third inflorescence,9,15,N,"Developed, Medium Intensity",Overgrown garden,Not sure,0,7/30/2018,43.591194,-79.608405,,,,,,,,,,,9/16/2018,N/A,N/A,N/A,N/A,0,N/A,0,Very small plants w/o pods. No one home- did not sample.
AS091,MW077,4,No first inflorescence,No first inflorescence,No first inflorescence,No second inflorescence,No second inflorescence,No second inflorescence,No third inflorescence,No third inflorescence,No third inflorescence,9,15,N,"Developed, Medium Intensity",Overgrown garden,Not sure,0,7/30/2018,43.591194,-79.608405,,,,,,,,,,,9/16/2018,N/A,N/A,N/A,N/A,0,N/A,0,Very small plants w/o pods. No one home- did not sample.
AS091,MW077,5,No first inflorescence,No first inflorescence,No first inflorescence,No second inflorescence,No second inflorescence,No second inflorescence,No third inflorescence,No third inflorescence,No third inflorescence,9,15,N,"Developed, Medium Intensity",Overgrown garden,Not sure,0,7/30/2018,43.591194,-79.608405,,,,,,,,,,,9/16/2018,N/A,N/A,N/A,N/A,0,N/A,0,Very small plants w/o pods. No one home- did not sample.
AS092,MW078,1,No first inflorescence,No first inflorescence,No first inflorescence,No second inflorescence,No second inflorescence,No second inflorescence,No third inflorescence,No third inflorescence,No third inflorescence,15000,12,N,"Developed, High Intensity",Produce truck depot near railroad tracks. Patch also in ravine east of waypoint. High fruit count could be result of produce trucks transporting/attracting pollinators,Late,0,7/30/2018,43.601609,-79.583684,,,,,,,,,,,9/16/2018,87,6,5,yes,1,yes,1,<3 m between plants
AS092,MW078,2,No first inflorescence,No first inflorescence,No first inflorescence,No second inflorescence,No second inflorescence,No second inflorescence,No third inflorescence,No third inflorescence,No third inflorescence,15000,12,N,"Developed, High Intensity",Produce truck depot near railroad tracks. Patch also in ravine east of waypoint. High fruit count could be result of produce trucks transporting/attracting pollinators,Late,25,7/30/2018,43.601609,-79.583684,,,,,,,,,,,9/16/2018,63,4,3,yes,1,yes,1,<3 m between plants
AS092,MW078,3,No first inflorescence,No first inflorescence,No first inflorescence,No second inflorescence,No second inflorescence,No second inflorescence,No third inflorescence,No third inflorescence,No third inflorescence,15000,12,N,"Developed, High Intensity",Produce truck depot near railroad tracks. Patch also in ravine east of waypoint. High fruit count could be result of produce trucks transporting/attracting pollinators,Late,35,7/30/2018,43.601609,-79.583684,,,,,,,,,,,9/16/2018,98,6,4,yes,1,yes,1,<3 m between plants
AS092,MW078,4,No first inflorescence,No first inflorescence,No first inflorescence,No second inflorescence,No second inflorescence,No second inflorescence,No third inflorescence,No third inflorescence,No third inflorescence,15000,12,N,"Developed, High Intensity",Produce truck depot near railroad tracks. Patch also in ravine east of waypoint. High fruit count could be result of produce trucks transporting/attracting pollinators,Late,0,7/30/2018,43.601609,-79.583684,,,,,,,,,,,9/16/2018,112,35,8,yes,1,yes,1,<3 m between plants
AS092,MW078,5,No first inflorescence,No first inflorescence,No first inflorescence,No second inflorescence,No second inflorescence,No second inflorescence,No third inflorescence,No third inflorescence,No third inflorescence,15000,12,N,"Developed, High Intensity",Produce truck depot near railroad tracks. Patch also in ravine east of waypoint. High fruit count could be result of produce trucks transporting/attracting pollinators,Late,8,7/30/2018,43.601609,-79.583684,,,,,,,,,,,9/16/2018,94,24,7,yes,1,yes,1,<3 m between plants
AS093,MW079,1,No first inflorescence,No first inflorescence,No first inflorescence,No second inflorescence,No second inflorescence,No second inflorescence,No third inflorescence,No third inflorescence,No third inflorescence,8800,44,N,"Developed, Medium Intensity
Developed, Open Space",Lawn garden that looks wild. Population extends west to path to right of 57 Lynnford Dr. Population extends east to 36 Lynnford Dr. ,Late,1,7/30/2018,43.633829,-79.553119,,,,,,,,,,,9/10/2018,N/A,N/A,N/A,N/A,0,N/A,0,No data/material collected because no one home at 36 or 57 Lynnford Drive. There are plants with pods at both houses.
AS093,MW079,2,No first inflorescence,No first inflorescence,No first inflorescence,No second inflorescence,No second inflorescence,No second inflorescence,No third inflorescence,No third inflorescence,No third inflorescence,8800,44,N,"Developed, Medium Intensity
Developed, Open Space",Lawn garden that looks wild. Population extends west to path to right of 57 Lynnford Dr. Population extends east to 36 Lynnford Dr. ,Late,0,7/30/2018,43.633829,-79.553119,,,,,,,,,,,9/10/2018,N/A,N/A,N/A,N/A,0,N/A,0,No data/material collected because no one home at 36 or 57 Lynnford Drive. There are plants with pods at both houses.
AS093,MW079,3,No first inflorescence,No first inflorescence,No first inflorescence,No second inflorescence,No second inflorescence,No second inflorescence,No third inflorescence,No third inflorescence,No third inflorescence,8800,44,N,"Developed, Medium Intensity
Developed, Open Space",Lawn garden that looks wild. Population extends west to path to right of 57 Lynnford Dr. Population extends east to 36 Lynnford Dr. ,Late,4,7/30/2018,43.633829,-79.553119,,,,,,,,,,,9/10/2018,N/A,N/A,N/A,N/A,0,N/A,0,No data/material collected because no one home at 36 or 57 Lynnford Drive. There are plants with pods at both houses.
AS093,MW079,4,No first inflorescence,No first inflorescence,No first inflorescence,No second inflorescence,No second inflorescence,No second inflorescence,No third inflorescence,No third inflorescence,No third inflorescence,8800,44,N,"Developed, Medium Intensity
Developed, Open Space",Lawn garden that looks wild. Population extends west to path to right of 57 Lynnford Dr. Population extends east to 36 Lynnford Dr. ,Late,2,7/30/2018,43.633829,-79.553119,,,,,,,,,,,9/10/2018,N/A,N/A,N/A,N/A,0,N/A,0,No data/material collected because no one home at 36 or 57 Lynnford Drive. There are plants with pods at both houses.
AS093,MW079,5,No first inflorescence,No first inflorescence,No first inflorescence,No second inflorescence,No second inflorescence,No second inflorescence,No third inflorescence,No third inflorescence,No third inflorescence,8800,44,N,"Developed, Medium Intensity
Developed, Open Space",Lawn garden that looks wild. Population extends west to path to right of 57 Lynnford Dr. Population extends east to 36 Lynnford Dr. ,Late,2,7/30/2018,43.633829,-79.553119,,,,,,,,,,,9/10/2018,N/A,N/A,N/A,N/A,0,N/A,0,No data/material collected because no one home at 36 or 57 Lynnford Drive. There are plants with pods at both houses.
